iter	Logloss
210	0.07585049751
211	0.075830367
212	0.07580319858
213	0.07577381458
214	0.07574786749
215	0.0757291319
216	0.07571609047
217	0.07569778586
218	0.07568255765
219	0.0756639685
220	0.07564852324
221	0.07562651015
222	0.07558910321
223	0.07556731233
224	0.07553898224
225	0.0755200661
226	0.07549577705
227	0.07546758789
228	0.07544756019
229	0.07542251111
230	0.07541291752
231	0.07539016786
232	0.0753412093
233	0.07530666899
234	0.07527696269
235	0.07525653245
236	0.07522820641
237	0.0752074772
238	0.07517671843
239	0.07515566981
240	0.0751279209
241	0.07510798608
242	0.07508173034
243	0.07505813648
244	0.07502951523
245	0.07500881445
246	0.07495354222
247	0.07493335915
248	0.07490156292
249	0.0748872757
250	0.07486479501
251	0.07484783515
252	0.07482462708
253	0.07480664291
254	0.07478116403
255	0.07475667204
256	0.07473100619
257	0.07471002488
258	0.07469010984
259	0.07465852531
260	0.07463517162
261	0.07460305199
262	0.07456930045
263	0.07455080684
264	0.07453409446
265	0.0745249968
266	0.07450212568
267	0.07447416436
268	0.07445505803
269	0.07443313168
270	0.07441047604
271	0.07437552211
272	0.07436046011
273	0.07432701985
274	0.074307468
275	0.07428053763
276	0.07427070125
277	0.07425543627
278	0.07423454277
279	0.0742201951
280	0.07419827834
281	0.07417199071
282	0.07414280866
283	0.0741209512
284	0.07409913191
285	0.07409099929
286	0.07406362248
287	0.07404093735
288	0.07402910284
289	0.07400025532
290	0.07398127464
291	0.0739615714
292	0.07394729391
293	0.07392835649
294	0.07389363942
295	0.07386834391
296	0.07383814604
297	0.0738138138
298	0.07378172667
299	0.07373928699
300	0.07372521051
301	0.0737008571
302	0.07368432504
303	0.07366304734
304	0.07364480076
305	0.07362456799
306	0.07361407309
307	0.07360004677
308	0.07358371428
309	0.07356726597
310	0.07354127591
311	0.07353393223
312	0.07351146392
313	0.07350234326
314	0.07347215146
315	0.07344676131
316	0.07343917476
317	0.07342184782
318	0.0734032642
319	0.07338917226
320	0.0733675541
321	0.07333261753
322	0.07330703459
323	0.07329381899
324	0.07327332401
325	0.07324979651
326	0.0732301108
327	0.07320549802
328	0.07317590667
329	0.07314261393
330	0.07312373213
331	0.07310628023
332	0.07309474952
333	0.07303829811
334	0.07301557413
335	0.07300314066
336	0.07297904143
337	0.07296405693
338	0.07293277832
339	0.07290218219
340	0.07287732091
341	0.07286110157
342	0.07283186635
343	0.07281113474
344	0.07279146484
345	0.07277055035
346	0.07275550039
347	0.07274838629
348	0.07273104637
349	0.07271425952
350	0.07268791408
351	0.07265850667
352	0.07263453266
353	0.07260524277
354	0.07258713763
355	0.07255932016
356	0.07254167619
357	0.07252185662
358	0.07248738437
359	0.07246161354
360	0.07245374974
361	0.07242877194
362	0.07240975104
363	0.07238494618
364	0.07237065699
365	0.072345432
366	0.07232639213
367	0.07229413239
368	0.07227144643
369	0.0722514604
370	0.07223139516
371	0.07220133457
372	0.07218750107
373	0.07216933243
374	0.07214625008
375	0.0721266029
376	0.07210991504
377	0.07209096894
378	0.07206575501
379	0.07204341907
380	0.07203050695
381	0.07201733854
382	0.07199868845
383	0.07196910887
384	0.07194999399
385	0.07192219549
386	0.07189585164
387	0.07187594931
388	0.07185477866
389	0.07183268801
390	0.07181275774
391	0.07178659191
392	0.07177045008
393	0.07173495712
394	0.07171057628
395	0.07169758962
396	0.07169185057
397	0.0716565784
398	0.07164069069
399	0.0716214708
400	0.07160461086
401	0.07158009667
402	0.07154811343
403	0.07152840326
404	0.07151473505
405	0.07149725616
406	0.07148425237
407	0.07147500094
408	0.07146290859
409	0.07143853518
410	0.07140451772
411	0.07137704689
412	0.07135532234
413	0.07133907184
414	0.07132320374
415	0.07130748875
416	0.07129355173
417	0.07128355594
418	0.07126597791
419	0.07126088022
420	0.07124632057
421	0.07123227933
422	0.07122300789
423	0.07120155893
424	0.07118074443
425	0.07116680672
426	0.07115198711
427	0.07113396898
428	0.07110988582
429	0.07110411889
430	0.07108630993
431	0.07107211619
432	0.07105355271
433	0.07103877631
434	0.0710233009
435	0.07098315623
436	0.0709699098
437	0.07095444577
438	0.07093982084
439	0.07092034787
440	0.07090805286
441	0.07089111481
442	0.07087686948
443	0.07086460762
444	0.07085131912
445	0.07084682769
446	0.07082555889
447	0.07080045412
448	0.07077439878
449	0.07075889029
450	0.07073512692
451	0.07070738502
452	0.07068461168
453	0.07066376447
454	0.07065014434
455	0.07063450919
456	0.07060360674
457	0.07059329624
458	0.07057221356
459	0.07055686109
460	0.07054293549
461	0.07052633713
462	0.07049972523
463	0.07049560068
464	0.07047276306
465	0.07045921342
466	0.07044508912
467	0.07042545242
468	0.07040985568
469	0.07038064085
470	0.07036118214
471	0.07034011615
472	0.07031668593
473	0.07029264252
474	0.070279402
475	0.07026323216
476	0.07023461676
477	0.07021376231
478	0.07020145211
479	0.07016977116
480	0.07015389456
481	0.07013417772
482	0.07011714143
483	0.07009049571
484	0.07007450056
485	0.07006282678
486	0.07004237776
487	0.07003783213
488	0.07002632274
489	0.07000732062
490	0.06998492011
491	0.06996697273
492	0.06994340067
493	0.06992001704
494	0.06990493189
495	0.06988623664
496	0.06986678273
497	0.0698478965
498	0.06983197728
499	0.06982246108
500	0.06980330862
501	0.06979231402
502	0.06977553396
503	0.0697541148
504	0.0697383076
505	0.06973048356
506	0.06971312958
507	0.06970414021
508	0.06968726201
509	0.06967155106
510	0.06965374825
511	0.06963477009
512	0.06962410028
513	0.06961303339
514	0.06960657248
515	0.06959178616
516	0.06957907879
517	0.06956099597
518	0.06954715416
519	0.0695276715
520	0.06950586882
521	0.06948472344
522	0.06946339293
523	0.06945094033
524	0.06944036361
525	0.06942634996
526	0.06939840408
527	0.06938130518
528	0.06936379293
529	0.06934549744
530	0.06932319776
531	0.06931101471
532	0.06930183264
533	0.06928443783
534	0.06925606574
535	0.06922345522
536	0.06920329695
537	0.06918851846
538	0.06917888546
539	0.06915931945
540	0.06915023184
541	0.06913557323
542	0.0691238225
543	0.06911057697
544	0.06909316248
545	0.06908141663
546	0.06906776132
547	0.06905065231
548	0.06903433032
549	0.06902508526
550	0.06901049858
551	0.06899670762
552	0.0689832236
553	0.06895290186
554	0.06893666412
555	0.06891161261
556	0.06888475374
557	0.06888103966
558	0.06886102501
559	0.06884240496
560	0.06883185679
561	0.06881360086
562	0.0688031017
563	0.06878097712
564	0.06876674316
565	0.06875337469
566	0.06874654475
567	0.06872376113
568	0.06870763463
569	0.06868751495
570	0.06867110031
571	0.06865505599
572	0.06864674174
573	0.06863651753
574	0.06862630349
575	0.06861553654
576	0.06860164719
577	0.06859133241
578	0.06856499395
579	0.06856217181
580	0.06855344228
581	0.06854300167
582	0.06851188551
583	0.068489226
584	0.06848505645
585	0.06847608786
586	0.06845384107
587	0.06844365714
588	0.06842210401
589	0.06840259581
590	0.06837800108
591	0.0683596437
592	0.068338809
593	0.06832621048
594	0.06830275291
595	0.06828400603
596	0.06827221858
597	0.06825151923
598	0.06822556798
599	0.06820599746
600	0.06818406452
601	0.06817373076
602	0.06816321954
603	0.06815355111
604	0.06813601156
605	0.06811969261
606	0.06808951027
607	0.06807497085
608	0.06804752457
609	0.06803195429
610	0.06802845941
611	0.06801383599
612	0.06800348046
613	0.06799469403
614	0.06798778409
615	0.06797275021
616	0.06796064296
617	0.06794654882
618	0.06793021463
619	0.06791542353
620	0.06791011938
621	0.0678963051
622	0.06789080167
623	0.06785754116
624	0.06783860593
625	0.06781800066
626	0.06780147734
627	0.06779122562
628	0.06777526805
629	0.06775733648
630	0.06773754296
631	0.06772325381
632	0.06769741897
633	0.06768648518
634	0.06766435102
635	0.06764810072
636	0.06762235886
637	0.06761074534
638	0.06759813962
639	0.06758705237
640	0.06756311854
641	0.06754158875
642	0.06752765206
643	0.06750284324
644	0.06748100093
645	0.06746733256
646	0.06745140686
647	0.06741685422
648	0.0674002824
649	0.06738648079
650	0.06736831313
651	0.06735460024
652	0.06733885442
653	0.06732029007
654	0.06730181126
655	0.06728632403
656	0.06727160825
657	0.06725679207
658	0.06723927511
659	0.06722515632
660	0.06721820323
661	0.06719021078
662	0.06717672475
663	0.0671589731
664	0.06714599757
665	0.06713249671
666	0.06710679609
667	0.06709142852
668	0.06707804197
669	0.06706237885
670	0.0670565465
671	0.06704322459
672	0.06703118444
673	0.06701940048
674	0.06699994286
675	0.06698847955
676	0.06697525176
677	0.06696693151
678	0.06694725692
679	0.06693813862
680	0.06690671969
681	0.06688374361
682	0.06687169901
683	0.06685926851
684	0.06683801547
685	0.06682055824
686	0.06680659367
687	0.06678803985
688	0.06677135397
689	0.06674721649
690	0.06673567351
691	0.06672033278
692	0.06670493118
693	0.06669005181
694	0.06667493224
695	0.06665673326
696	0.06664064447
697	0.06662743806
698	0.06661410579
699	0.06659773677
700	0.06658717466
701	0.06656848052
702	0.06655373316
703	0.06653141385
704	0.06650579028
705	0.06648771392
706	0.06647186395
707	0.06645294569
708	0.06643150167
709	0.06641284145
710	0.06640144233
711	0.06639523023
712	0.06637154961
713	0.06635430727
714	0.06635110663
715	0.06633479656
716	0.06633135095
717	0.06631471338
718	0.06630251628
719	0.06628455807
720	0.06627688743
721	0.06626184951
722	0.06624957319
723	0.06624327113
724	0.06623214099
725	0.0662112341
726	0.06620143099
727	0.06618617422
728	0.06617289546
729	0.06616041314
730	0.06614921489
731	0.06614163634
732	0.0661352374
733	0.0661248892
734	0.06611040198
735	0.06609303234
736	0.06608221878
737	0.06607489534
738	0.06605139945
739	0.06603640456
740	0.06603395413
741	0.06602599688
742	0.06601191976
743	0.06600961851
744	0.06600050672
745	0.06598383631
746	0.06597262215
747	0.06596315239
748	0.06596105429
749	0.06595854186
750	0.06595199852
751	0.06594185335
752	0.06592375468
753	0.06591106351
754	0.06589317584
755	0.06587742796
756	0.06586211112
757	0.06584676022
758	0.06582548041
759	0.0658068875
760	0.06578977327
761	0.06577152704
762	0.06576309695
763	0.0657534197
764	0.06574504366
765	0.06573778828
766	0.06572155131
767	0.06571814251
768	0.06570792661
769	0.06569085884
770	0.06567879552
771	0.06567417851
772	0.06566532779
773	0.06565076948
774	0.06564450826
775	0.06563492471
776	0.06561669864
777	0.06560174157
778	0.0655922515
779	0.06557190345
780	0.06555194132
781	0.06552437739
782	0.06551191675
783	0.06549916359
784	0.06548799108
785	0.06547624964
786	0.06546550473
787	0.06545745597
788	0.06544205889
789	0.06543331755
790	0.06542337633
791	0.06540918954
792	0.0653961143
793	0.06537435186
794	0.06535435712
795	0.06533018345
796	0.06532564426
797	0.06531552781
798	0.06530324225
799	0.06529653305
800	0.06527498983
801	0.06525442039
802	0.0652480236
803	0.06523174236
804	0.06521737797
805	0.06519967979
806	0.06518700269
807	0.06517322179
808	0.06516327608
809	0.06515148851
810	0.06513521774
811	0.06512249591
812	0.06512028344
813	0.06511421652
814	0.06509958965
815	0.06509200974
816	0.06508034314
817	0.06507452604
818	0.06506087187
819	0.06505873702
820	0.06504649933
821	0.0650329907
822	0.0650191279
823	0.06500794957
824	0.06499896953
825	0.06499225171
826	0.06496576261
827	0.06493775023
828	0.06491433499
829	0.06491178326
830	0.0648961247
831	0.06488643955
832	0.06487663801
833	0.06486514271
834	0.06483632851
835	0.06481938469
836	0.0648027829
837	0.06478190703
838	0.064766145
839	0.06475015454
840	0.06473540555
841	0.06471878495
842	0.06470642359
843	0.06469308036
844	0.06466717508
845	0.06465063877
846	0.06463880808
847	0.06461338553
848	0.06460038637
849	0.06458942369
850	0.06457796391
851	0.06456310533
852	0.06455056833
853	0.06453665691
854	0.06452454624
855	0.0645109535
856	0.06449560397
857	0.06448455945
858	0.06446113727
859	0.06445254582
860	0.0644372547
861	0.06441979904
862	0.06439389453
863	0.06438277563
864	0.06436913819
865	0.06435477539
866	0.06434620285
867	0.06434114505
868	0.06433914988
869	0.06432244639
870	0.06430744322
871	0.0642903145
872	0.0642698473
873	0.06425957226
874	0.06424720595
875	0.06422528243
876	0.06419182726
877	0.0641813034
878	0.06416448882
879	0.06413591357
880	0.06413054969
881	0.06411033847
882	0.06409239023
883	0.06407935826
884	0.06407039896
885	0.06405116392
886	0.06403662508
887	0.06402760736
888	0.06401371506
889	0.06400354995
890	0.06397829858
891	0.06396672194
892	0.06396434294
893	0.06394379809
894	0.06391548846
895	0.06389830981
896	0.06388303748
897	0.06386589341
898	0.06385134438
899	0.06382504787
900	0.06381035241
901	0.06379880634
902	0.06378718144
903	0.06377181711
904	0.06375657074
905	0.06374420895
906	0.0637221331
907	0.0637149997
908	0.06369859655
909	0.06367929726
910	0.06366178358
911	0.06364688221
912	0.06362733794
913	0.06361408838
914	0.06360073033
915	0.06358758677
916	0.06356089378
917	0.06355305965
918	0.06354040683
919	0.06352161288
920	0.06350576543
921	0.06349276027
922	0.06347630852
923	0.06345648189
924	0.06343294942
925	0.06341450015
926	0.06339947816
927	0.06339139437
928	0.06338232933
929	0.06336869181
930	0.06335682909
931	0.06333473135
932	0.06332335698
933	0.06330802319
934	0.06329385134
935	0.06327715887
936	0.06326735946
937	0.06325499985
938	0.0632423055
939	0.06322534337
940	0.06321196095
941	0.06319751387
942	0.06318585834
943	0.06317486666
944	0.06316035909
945	0.06314602644
946	0.06313992863
947	0.06312378216
948	0.06311003529
949	0.06309002028
950	0.0630763848
951	0.06306038712
952	0.0630493617
953	0.06304747302
954	0.0630435812
955	0.06303339057
956	0.063019867
957	0.06300786543
958	0.06298654605
959	0.06297124906
960	0.06294926947
961	0.06293512097
962	0.06291192785
963	0.06289947413
964	0.06289031397
965	0.06287364475
966	0.06285932744
967	0.06284578277
968	0.06283741898
969	0.06282761772
970	0.06281682904
971	0.06280448076
972	0.06279659524
973	0.06278713319
974	0.06275937007
975	0.06274732963
976	0.06273763466
977	0.06272071826
978	0.06271310571
979	0.06270478848
980	0.06268914577
981	0.06268437006
982	0.0626659382
983	0.06264766779
984	0.06262760837
985	0.06260987757
986	0.0625945558
987	0.06258308457
988	0.06256789601
989	0.06255030262
990	0.0625326568
991	0.06251150417
992	0.06249939224
993	0.06248993811
994	0.06247816039
995	0.06246195877
996	0.06244645674
997	0.06243674983
998	0.06242334399
999	0.06240643503
